Scenario,Annual_Scarcity,Variability,Surplus_Capacity,Deficit_Severity,Storage_Adequacy,Storage_Adequacy_Points,Best_Months,Worst_Months,Input_Amplitude,Input_lambda
666,2.043471253270213,34.073366666666665,7.11069333333333,26.962673333333335,0.4196826260197359,0,May-Jun-Jul,Sep-Oct-Nov,0.7698208314567618,0.7140170810562648
667,1.951395622044434,27.6747,4.733026666666667,22.941673333333334,0.5167174350580133,1,May-Jun-Jul,Sep-Oct-Nov,0.8132789039477317,0.4378727818717238
668,0.9748624238293256,30.66227777777777,17.116026666666663,13.546251111111108,0.4663710929643918,1,May-Jun-Jul,Oct-Nov-Dec,1.7797097931672734,0.3696145599536548
669,1.9815067394246433,32.570033333333335,6.796693333333332,25.77334,0.4390538951449236,0,May-Jun-Jul,Sep-Oct-Nov,0.7986415407389154,0.6391333986944885
670,1.4719761968527014,21.663277777777772,5.221693333333331,16.44158444444444,0.660103246918108,1,May-Jun-Jul,Oct-Nov-Dec,1.1275290655668901,0.18137859051852506
671,1.9123988501433673,39.87303333333333,10.614026666666666,29.259006666666668,0.35863837798478676,0,May-Jun-Jul,Sep-Oct-Nov,0.8329670186319519,0.9118140754632392
672,2.526092334050407,32.04533333333333,3.8030266666666677,28.24230666666666,0.44624282266788723,1,May-Jun-Jul,Aug-Sep-Oct,0.5938109475382708,0.7080111995955642
673,1.0370349442555453,47.3727,24.992359999999998,22.380340000000004,0.3018616207224836,0,May-Jun-Jul,Sep-Oct-Nov,1.6639301295918094,0.7706322005622628
674,1.4146985815124964,43.497366666666665,16.83636,26.66100666666667,0.3287555338599042,0,May-Jun-Jul,Sep-Oct-Nov,1.1792931495197538,0.8425538592308481
675,1.2528085274981264,27.1946111111111,10.75702666666666,16.437584444444443,0.5258394739153797,1,May-Jun-Jul,Oct-Nov-Dec,1.3512703643707418,0.3424235234816513
676,1.2257754300419883,33.766611111111104,15.00169333333333,18.764917777777775,0.42349526734989706,0,May-Jun-Jul,Oct-Nov-Dec,1.384398866637835,0.5364535216338617
677,1.0343476581590025,54.174699999999994,28.189026666666663,25.98567333333333,0.26396085257509505,0,May-Jun-Jul,Sep-Oct-Nov,1.6686337120000305,0.9020072403014198
678,1.8778648129895734,18.82327777777777,0.7600266666666631,18.063251111111107,0.759697655680467,1,May-Jun-Jul,Oct-Nov-Dec,0.8510687570792803,0.06264983797758047
679,2.160356263106231,21.512033333333335,0.6663599999999974,20.845673333333337,0.6647442284240913,1,May-Jun-Jul,Sep-Oct-Nov,0.7199845709562436,0.17267609270652018
680,1.132148831009444,42.677366666666664,20.82369333333333,21.853673333333333,0.3350722201697856,0,May-Jun-Jul,Sep-Oct-Nov,1.5114176415534752,0.7134854079116066
681,1.156966285819457,43.89503333333332,20.91602666666666,22.979006666666663,0.3257771760054859,0,May-Jun-Jul,Sep-Oct-Nov,1.4757396540792012,0.7494661655741521
682,1.4219515003257603,28.794277777777772,9.91769333333333,18.876584444444443,0.49662645162908536,1,May-Jun-Jul,Oct-Nov-Dec,1.172516166057739,0.4343742955394212
683,1.4094089626941517,22.81427777777777,6.476026666666666,16.338251111111106,0.6268004685175221,1,May-Jun-Jul,Oct-Nov-Dec,1.1842824485532901,0.2190498105440409
684,1.3438960101286175,35.2327,13.948693333333333,21.28400666666667,0.4058729532508153,0,May-Jun-Jul,Sep-Oct-Nov,1.249412986284317,0.5989155722084036
685,2.6195397164837195,28.911333333333324,2.0300266666666644,26.88130666666666,0.49461572163165557,1,May-Jun-Jul,Aug-Sep-Oct,0.5672103548644856,0.54834969715751
686,2.1907652111488596,26.75803333333333,2.9253599999999995,23.832673333333332,0.5344189470825584,1,May-Jun-Jul,Sep-Oct-Nov,0.7078869294546457,0.4109539868238431
687,1.023227461553007,54.87069999999999,28.77002666666666,26.100673333333333,0.26061267671088584,0,May-Jun-Jul,Sep-Oct-Nov,1.6884219698034784,0.9087731782055982
688,1.2918755414664882,48.04436666666666,20.595026666666662,27.449340000000003,0.2976415549238864,0,May-Jun-Jul,Sep-Oct-Nov,1.3058035331806161,0.9066932862431063
689,1.2818664807382107,36.509366666666665,15.428359999999996,21.081006666666667,0.3916803085235661,0,May-Jun-Jul,Sep-Oct-Nov,1.3171944963962683,0.6168811506751136
690,1.1073565446887332,24.500944444444443,11.132026666666667,13.368917777777776,0.5836509703707567,1,May-Jun-Jul,Oct-Nov-Dec,1.5486431053887835,0.24037822980003862
691,1.6161829456791494,27.1897,7.13969333333333,20.05000666666667,0.5259344531201154,1,May-Jun-Jul,Sep-Oct-Nov,1.0133808638259079,0.4020877410616329
692,1.427860036070934,28.77294444444444,9.850026666666666,18.922917777777776,0.49699466898880706,1,May-Jun-Jul,Oct-Nov-Dec,1.1670302243750847,0.4351023484582184
693,1.4587931542408021,21.87561111111111,5.4640266666666655,16.411584444444443,0.6536960237301308,1,May-Jun-Jul,Oct-Nov-Dec,1.1390845304504005,0.18853714070021943
694,1.0104826460345482,30.137944444444447,16.121360000000003,14.016584444444444,0.47448491473465526,1,May-Jun-Jul,Oct-Nov-Dec,1.7116361651731653,0.3668513628411161
695,1.3667909612169757,16.667277777777773,3.234026666666665,13.433251111111108,0.8579685411534913,1,May-Jun-Jul,Oct-Nov-Dec,1.2259252474932527,0.004830545687812549
696,1.1858223867396076,35.11161111111111,16.32102666666667,18.79058444444444,0.40727268124346333,0,May-Jun-Jul,Oct-Nov-Dec,1.436164246135222,0.5606103048986484
697,2.673407728469637,36.02842222222222,4.981448888888889,31.046973333333327,0.3969088602270184,0,Apr-May-Jun,Aug-Sep-Oct,0.5527305031048051,0.9502037059652096
698,1.0299939757735832,59.179700000000004,30.597360000000002,28.582340000000002,0.2416369126575498,0,May-Jun-Jul,Sep-Oct-Nov,1.6763458607149742,0.996533830820237
699,1.8446693246973693,18.190944444444437,0.5643599999999971,17.62658444444444,0.78610541875231,1,May-Jun-Jul,Oct-Nov-Dec,0.8691037623960728,0.03317579444326504
700,1.3589001304807073,17.525277777777777,3.825026666666666,13.700251111111111,0.8159642421264524,1,May-Jun-Jul,Oct-Nov-Dec,1.2339432249538376,0.034788034705532066
701,1.3800512167932188,30.58936666666667,11.32636,19.26300666666667,0.4674827091331301,1,May-Jun-Jul,Sep-Oct-Nov,1.2127082889382081,0.4823321656272363
702,1.3551287115420856,23.846944444444443,7.627026666666666,16.219917777777777,0.5996575382357395,1,May-Jun-Jul,Oct-Nov-Dec,1.237797531994775,0.24961099452710675
703,2.026372082159892,38.9577,9.464026666666667,29.493673333333334,0.3670647907859037,0,May-Jun-Jul,Sep-Oct-Nov,0.7775768880804713,0.9145678520604339
