Scenario,Annual_Scarcity,Variability,Surplus_Capacity,Deficit_Severity,Storage_Adequacy,Storage_Adequacy_Points,Best_Months,Worst_Months,Input_Amplitude,Input_lambda
315,2.0003856758760117,24.55036666666667,2.9823600000000017,21.56800666666667,0.5824760254768767,2,May-Jun-Jul,Sep-Oct-Nov,0.78966191893305,0.3122268282923003
316,1.2049732958530233,39.890366666666665,18.218359999999997,21.672006666666668,0.35848254089750997,0,May-Jun-Jul,Sep-Oct-Nov,1.4109164045869678,0.6761584512645828
317,2.95879234392043,24.903999999999996,-0.9459733333333356,25.84997333333333,0.5742049469964665,2,May-Jun-Jul,Aug-Sep-Oct,0.48480087132247524,0.30897881230772006
318,1.5110782925116022,25.43661111111111,7.136026666666666,18.300584444444443,0.5621818070628731,2,May-Jun-Jul,Oct-Nov-Dec,1.0944314919610543,0.32823673650658935
319,1.1879828850717404,50.938700000000004,23.60402666666667,27.334673333333335,0.2807295828122822,0,May-Jun-Jul,Sep-Oct-Nov,1.433255315253357,0.9216028369149573
320,1.3909216779751516,27.725277777777777,9.577359999999997,18.147917777777778,0.5157748143992146,2,May-Jun-Jul,Oct-Nov-Dec,1.202047182105868,0.38918503977369695
321,2.8668800419468132,22.743666666666662,-1.600973333333335,24.34464,0.6287464642171449,2,May-Jun-Jul,Aug-Sep-Oct,0.5051904309532731,0.181073364586813
322,2.0527815908548726,29.171699999999994,4.796693333333332,24.375006666666664,0.4902011195782215,2,May-Jun-Jul,Sep-Oct-Nov,0.7656374346804927,0.5078223881408626
323,1.711724086203495,23.045611111111107,4.249026666666666,18.79658444444444,0.6205086049163375,2,May-Jun-Jul,Oct-Nov-Dec,0.9483714253693183,0.25511501962203276
324,1.2114951363091344,39.27836666666666,17.825693333333327,21.452673333333337,0.3640680917655266,0,May-Jun-Jul,Sep-Oct-Nov,1.40252334776794,0.6639885926154198
325,0.9908403358965091,49.06636666666666,26.88535999999999,22.18100666666667,0.2914419993057023,0,May-Jun-Jul,Sep-Oct-Nov,1.7485664150968965,0.7810805015487129
